,accuracy_mean,accuracy_std,balanced_accuracy_mean,macro_f1_mean,macro_f1_std,macro_recall_mean,weighted_f1_mean,cohen_kappa_mean,session_accuracy,session_balanced_accuracy,session_macro_f1,session_cohen_kappa,n_sessions
Baseline,0.542699117924682,0.42707129978222746,0.5285714285714286,0.4857112981375369,0.4308728995850361,0.5285714285714286,0.4996899252885756,,0.6,0.5,0.375,0.0,70.0
RandomForest,0.7240417059965931,0.2748433886163214,0.7210312306740878,0.6418709637498458,0.3219747501215916,0.6221026592455163,0.7722793534423151,,0.7142857142857143,0.6845238095238095,0.6888888888888889,0.382716049382716,70.0
LogisticRegression,0.4786674749644676,0.2039526872256194,0.47900974025974025,0.38609134294236597,0.21803197250876905,0.3376406926406927,0.5875406958184033,,0.2714285714285714,0.24404761904761904,0.24540266328471783,-0.5088757396449706,70.0
XGBoost,0.6611897167160325,0.2887592382854498,0.661848716759431,0.5771461464488501,0.32586391749877086,0.555301097711812,0.7183164262424497,,0.6714285714285714,0.6488095238095237,0.6508349598785512,0.303030303030303,70.0
