participant,accuracy,f1_macro,precision_macro,recall_macro,auc_ovr,n_test,model
100,0.8245614035087719,0.3739130434782608,0.4,0.3538461538461538,,57,TorchMLP
101,0.6451612903225806,0.3816666666666667,0.5647058823529412,0.35174603174603175,,31,TorchMLP
103,0.3333333333333333,0.17857142857142858,0.25,0.1388888888888889,,15,TorchMLP
104,0.5866666666666667,0.28759867583397,0.3032051282051282,0.380952380952381,0.8228573094401648,75,TorchMLP
106,0.375,0.19251336898395724,0.5142857142857142,0.225,,48,TorchMLP
108,0.5384615384615384,0.3977622377622378,0.6176470588235294,0.43125,,26,TorchMLP
109,0.7692307692307693,0.3778966131907308,0.4,0.358974358974359,,39,TorchMLP
110,0.5116279069767442,0.18333333333333332,0.16923076923076924,0.2,,43,TorchMLP
112,0.8928571428571429,0.45588235294117646,0.5,0.425,,28,TorchMLP
113,0.40476190476190477,0.33931034482758615,0.4291666666666666,0.3142857142857143,0.640467601181887,42,TorchMLP
114,0.75,0.25,0.25,0.25,,24,TorchMLP
115,0.29411764705882354,0.19886363636363635,0.2708333333333333,0.15714285714285714,,17,TorchMLP
117,0.8,0.4,0.5,0.35714285714285715,,20,TorchMLP
118,0.058823529411764705,0.02222222222222222,0.025,0.02,,17,TorchMLP
120,0.7368421052631579,0.29726027397260274,0.26666666666666666,0.3945945945945946,,57,TorchMLP
121,0.5689655172413793,0.3288244766505636,0.4725925925925926,0.2831908831908832,,58,TorchMLP
122,0.8333333333333334,0.45454545454545453,0.4166666666666667,0.5,,42,TorchMLP
123,0.6666666666666666,0.2,0.25,0.16666666666666666,,15,TorchMLP
126,1.0,1.0,1.0,1.0,,13,TorchMLP
127,0.4444444444444444,0.2807017543859649,0.2962962962962963,0.26666666666666666,,18,TorchMLP
128,0.6,0.28304597701149425,0.48333333333333334,0.2727272727272727,,25,TorchMLP
13,0.8333333333333334,0.45454545454545453,0.5,0.4166666666666667,,6,TorchMLP
130,0.7758620689655172,0.31764705882352945,0.35,0.29534883720930233,,58,TorchMLP
131,0.8064516129032258,0.3333333333333333,0.3333333333333333,0.3333333333333333,,31,TorchMLP
133,0.5227272727272727,0.48537433155080223,0.6249999999999999,0.5165873015873016,0.9221569889216947,44,TorchMLP
135,1.0,1.0,1.0,1.0,,10,TorchMLP
136,0.4444444444444444,0.16842105263157894,0.16,0.17777777777777776,,18,TorchMLP
138,0.6129032258064516,0.4660968660968662,0.6890756302521008,0.4821428571428571,,31,TorchMLP
139,0.8571428571428571,0.375,0.5,0.3333333333333333,,28,TorchMLP
141,1.0,1.0,1.0,1.0,,11,TorchMLP
142,0.5882352941176471,0.2,0.2,0.2,,17,TorchMLP
144,0.5454545454545454,0.32977777777777784,0.29865728900255756,0.395,0.8024459642012834,55,TorchMLP
147,0.78,0.4166666666666667,0.44000000000000006,0.4,,50,TorchMLP
148,0.5588235294117647,0.30106951871657756,0.4066666666666666,0.29166666666666663,,34,TorchMLP
150,0.48148148148148145,0.3035714285714286,0.3888888888888889,0.3333333333333333,,27,TorchMLP
155,0.64,0.43809523809523815,0.5142857142857142,0.3833333333333333,,25,TorchMLP
161,0.8888888888888888,0.47058823529411764,0.5,0.4444444444444444,,9,TorchMLP
164,0.7222222222222222,0.3230769230769231,0.4,0.28888888888888886,,18,TorchMLP
167,0.3125,0.125,0.1,0.16666666666666669,,16,TorchMLP
168,0.875,0.4666666666666667,0.5,0.4375,,8,TorchMLP
170,0.5333333333333333,0.261437908496732,0.3194444444444444,0.2544642857142857,,15,TorchMLP
171,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.38095238095238093,,18,TorchMLP
174,0.7666666666666667,0.34090909090909094,0.5,0.3055555555555556,,30,TorchMLP
181,0.8888888888888888,0.3137254901960784,0.3333333333333333,0.2962962962962963,,18,TorchMLP
19,1.0,1.0,1.0,1.0,,21,TorchMLP
193,0.9444444444444444,0.4857142857142857,0.5,0.4722222222222222,,18,TorchMLP
25,0.8,0.5555555555555555,0.6666666666666666,0.5,,15,TorchMLP
29,0.4,0.20336134453781513,0.325,0.16565656565656567,,20,TorchMLP
31,0.8214285714285714,0.3214285714285714,0.5,0.2916666666666667,,28,TorchMLP
35,0.7333333333333333,0.38541666666666663,0.41875,0.36160714285714285,,15,TorchMLP
40,0.5333333333333333,0.25,0.25,0.25,,15,TorchMLP
41,0.6785714285714286,0.6428571428571428,0.6603174603174603,0.6666666666666666,,28,TorchMLP
44,0.6875,0.3214285714285714,0.5,0.2916666666666667,,16,TorchMLP
47,0.6956521739130435,0.2658307210031348,0.3333333333333333,0.23666666666666666,,23,TorchMLP
48,0.4444444444444444,0.2929061784897025,0.2642857142857143,0.33333333333333337,,27,TorchMLP
49,0.6129032258064516,0.18536585365853658,0.2,0.17272727272727273,,31,TorchMLP
52,0.3888888888888889,0.18333333333333332,0.25,0.145,,18,TorchMLP
53,0.5333333333333333,0.21052631578947367,0.18181818181818182,0.25,,15,TorchMLP
55,0.375,0.1688888888888889,0.22222222222222224,0.146031746031746,,16,TorchMLP
56,0.5897435897435898,0.36,0.35,0.37142857142857144,,39,TorchMLP
58,0.3235294117647059,0.22988505747126436,0.18428571428571427,0.3155555555555556,0.6976378398102536,34,TorchMLP
61,0.631578947368421,0.2,0.2,0.2,,19,TorchMLP
63,0.5294117647058824,0.23684210526315788,0.225,0.25,,17,TorchMLP
65,0.72,0.4567032967032968,0.5121212121212121,0.42777777777777776,,25,TorchMLP
67,1.0,1.0,1.0,1.0,,32,TorchMLP
70,0.7446808510638298,0.3292517006802721,0.4,0.292,,47,TorchMLP
72,0.7391304347826086,0.25,0.25,0.25,,23,TorchMLP
73,0.3783783783783784,0.12173913043478261,0.2,0.0875,,37,TorchMLP
76,0.5217391304347826,0.24363636363636365,0.36363636363636365,0.21363636363636368,,23,TorchMLP
77,0.16666666666666666,0.13636363636363635,0.25,0.09375,,18,TorchMLP
79,0.875,0.4666666666666667,0.5,0.4375,,24,TorchMLP
82,1.0,1.0,1.0,1.0,,10,TorchMLP
83,1.0,1.0,1.0,1.0,,8,TorchMLP
84,0.3333333333333333,0.14285714285714285,0.2,0.11111111111111112,,15,TorchMLP
86,1.0,1.0,1.0,1.0,,10,TorchMLP
87,0.5070422535211268,0.3790200138026225,0.3630434782608695,0.45,0.7989523809523811,71,TorchMLP
89,0.3,0.19718862373324614,0.2015873015873016,0.19682539682539685,,30,TorchMLP
93,0.611764705882353,0.25,0.23809523809523808,0.27272727272727276,,85,TorchMLP
94,0.6111111111111112,0.2,0.2,0.2,,36,TorchMLP
95,0.6,0.3403846153846154,0.475,0.3,,20,TorchMLP
97,0.8,0.5555555555555555,0.6666666666666666,0.5,,20,TorchMLP
98,0.625,0.3696969696969697,0.5,0.3125,,16,TorchMLP
99,0.5882352941176471,0.19047619047619047,0.18181818181818182,0.2,,17,TorchMLP
