subject,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,cohen_kappa
100,0.4,0.375,0.23809523809523808,0.1875,0.5142857142857142,0.1428571428571429
101,0.16666666666666666,0.125,0.1,0.0625,0.26666666666666666,-0.07142857142857162
103,1.0,1.0,1.0,1.0,1.0,
104,0.21052631578947367,0.1625,0.14358974358974358,0.1625,0.19973009446693657,-0.09195402298850586
106,0.5333333333333333,0.5357142857142857,0.4102564102564103,0.35714285714285715,0.6153846153846154,0.26573426573426573
108,0.6666666666666666,0.6666666666666666,0.48888888888888893,0.4444444444444444,0.7333333333333334,0.4285714285714286
109,0.8333333333333334,0.875,0.8285714285714285,0.875,0.8380952380952381,0.6666666666666667
110,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0
113,0.08333333333333333,0.08333333333333333,0.1,0.08333333333333333,0.10000000000000002,-0.1785714285714286
