,accuracy_mean,accuracy_std,balanced_accuracy_mean,macro_f1_mean,macro_f1_std,macro_recall_mean,weighted_f1_mean,cohen_kappa_mean,session_accuracy,session_balanced_accuracy,session_macro_f1,session_cohen_kappa,n_sessions
Baseline,0.2810172617691415,0.39233080239635554,0.30476190476190473,0.25219311744156464,0.38811879480959666,0.30476190476190473,0.24499365550362606,,0.24285714285714285,0.25,0.09770114942528736,0.0,70.0
RandomForest,0.505896640953032,0.32978887921961586,0.506696755625327,0.4114415445665446,0.3504431849608769,0.3871701116343973,0.5735183211485575,,0.4714285714285714,0.45039048227986844,0.4612863499126013,0.2791539103812969,70.0
LogisticRegression,0.29911966062342,0.23815602749883547,0.305164726146869,0.1977712234855092,0.17427355424036514,0.17607459009244722,0.36972480812142466,0.06433923983658935,0.22857142857142856,0.22133608878333944,0.22881274131274132,-0.016402258671685876,70.0
XGBoost,0.49076932048736566,0.32670615209470466,0.4957195185766614,0.3962504279100918,0.33288593593902166,0.3752178178963893,0.5519879578216597,,0.4857142857142857,0.4847460723419803,0.49549910873440284,0.3114754098360655,70.0
