subject,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,cohen_kappa
S10,0.8737864077669902,0.6527777777777778,0.6300960100352198,0.6527777777777778,0.8210115692631111,0.7149244198424526
S11,0.7941176470588235,0.6262626262626263,0.6155717761557177,0.6262626262626263,0.773364820380707,0.5787610619469027
S13,0.8725490196078431,0.6981351981351982,0.7230639730639731,0.6981351981351982,0.8453159041394336,0.7191867852604827
S14,0.8921568627450981,0.759593640190655,0.7725490196078431,0.759593640190655,0.882237600922722,0.7819241982507288
S15,0.8514851485148515,0.6376811594202899,0.6170323928944619,0.6376811594202899,0.7943604705298116,0.6646746347941568
S16,0.8787878787878788,0.6666666666666666,0.6384976525821596,0.6666666666666666,0.823303457106274,0.7244897959183674
S17,0.96,0.9114583333333334,0.9275647759103641,0.9114583333333334,0.9587394957983193,0.9222999222999223
S2,0.75,0.5291005291005291,0.5240601503759398,0.5291005291005291,0.7254934210526316,0.46703678001387927
S3,0.8484848484848485,0.831840034965035,0.8100328947368421,0.831840034965035,0.8496810207336523,0.7091656874265571
S4,0.898989898989899,0.7222222222222223,0.738430583501006,0.7222222222222223,0.8664715566124017,0.7708333333333334
S5,0.8787878787878788,0.6666666666666666,0.6388888888888888,0.6666666666666666,0.8232323232323232,0.717948717948718
S6,0.8888888888888888,0.7170940170940172,0.718730355941103,0.7170940170940172,0.8561034658254724,0.7605014295139653
S7,0.8080808080808081,0.6358974358974359,0.6204379562043796,0.6358974358974359,0.7776303177763032,0.5912646675358539
S8,0.84,0.6180602006688963,0.6084458177481433,0.6180602006688963,0.7957716701902748,0.6401259559154296
S9,0.8181818181818182,0.5822510822510822,0.5319607843137255,0.5822510822510822,0.7730124777183601,0.610236220472441
