subject,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,cohen_kappa
100,0.3,0.29166666666666663,0.24338624338624337,0.19444444444444442,0.38095238095238093,0.0
101,0.5,0.625,0.35,0.3125,0.6,0.3571428571428571
103,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
104,0.21052631578947367,0.18125,0.13823529411764707,0.18125,0.17708978328173378,-0.05166051660516602
106,0.4666666666666667,0.4642857142857143,0.347985347985348,0.30952380952380953,0.5282051282051282,0.11764705882352944
108,1.0,1.0,1.0,1.0,1.0,1.0
109,1.0,1.0,1.0,1.0,1.0,1.0
110,0.0,0.0,0.0,0.0,0.0,-0.03846153846153855
112,0.0,0.0,0.0,0.0,0.0,0.0
113,0.16666666666666666,0.16666666666666666,0.225,0.16666666666666666,0.225,-0.08108108108108114
