subject,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,cohen_kappa
S10,0.8252427184466019,0.7628524046434495,0.7840167753960858,0.7628524046434495,0.8124168694975525,0.5776765375854214
S11,0.7254901960784313,0.7058080808080808,0.7031185031185031,0.7058080808080808,0.7270881741469977,0.40648379052369077
S13,0.8431372549019608,0.7987206823027719,0.8146297137664698,0.7987206823027719,0.8374357466748625,0.631935047361299
S14,0.9705882352941176,0.9707889125799574,0.9675950439478979,0.9707889125799574,0.970684789853673,0.9351969504447268
S15,0.8613861386138614,0.8923076923076922,0.8582598235765838,0.8923076923076922,0.8643040326486539,0.7219819111285883
S16,0.8383838383838383,0.8067873303167421,0.8152985074626866,0.8067873303167421,0.8357455148499925,0.6312849162011174
S17,0.97,0.9765625,0.968,0.9765625,0.97024,0.9360613810741688
S2,0.7395833333333334,0.8015873015873016,0.7388749863997388,0.8015873015873016,0.7431250680013056,0.511002444987775
S3,0.9595959595959596,0.96875,0.9568439407149085,0.96875,0.9600362826169277,0.9138381201044387
S4,0.8585858585858586,0.803030303030303,0.8257042253521127,0.803030303030303,0.8509389671361502,0.6557377049180328
S5,0.7777777777777778,0.7424242424242424,0.746035447761194,0.7424242424242424,0.7759639303482587,0.49230769230769234
S6,0.8787878787878788,0.8936651583710407,0.8718723037100948,0.8936651583710407,0.8811932962062383,0.7455012853470437
S7,0.797979797979798,0.7549773755656108,0.7651802656546489,0.7549773755656108,0.7926609549000441,0.5323571091166746
S8,0.63,0.6362637362637362,0.6189887756152817,0.6362637362637362,0.6384203480589022,0.2510121457489878
S9,0.797979797979798,0.7878787878787878,0.7790178571428572,0.7878787878787878,0.800595238095238,0.5588235294117647
