participant,mae_valence,mae_arousal,mae_mean,rmse_valence,rmse_arousal,rmse_mean,r2_valence,r2_arousal,r2_mean,n_test,model
S4,1.3844291898939345,1.94130479085325,1.6628669903735922,1.5032691849033215,2.6879231673847777,2.0955961761440496,-0.6855767574265808,-0.041285046141979365,-0.36343090178428006,99,TorchMLPRegressor
S5,0.6867523482351592,1.2257793900942562,0.9562658691647077,0.8522478523252276,1.9083159041304463,1.380281878227837,-0.10393503356948597,0.4997757084430635,0.19792033743678877,99,TorchMLPRegressor
S6,1.477539760897858,1.5711784206255517,1.5243590907617048,1.7566978478538051,1.9010155265825792,1.8288566872181922,-2.471735744735965,-8.45527020198908,-5.463502973362523,99,TorchMLPRegressor
S7,0.8190017998820603,0.9190187574637056,0.869010278672883,1.0005265021670824,1.3885818128941605,1.1945541575306216,-4.9898188109650565,0.6579567279595413,-2.1659310415027577,99,TorchMLPRegressor
S8,0.9420271801948548,1.0131573617458343,0.9775922709703445,1.1508838914851574,1.46877228850301,1.3098280899940837,-0.9143427253649656,0.2935250080317102,-0.3104088586666277,100,TorchMLPRegressor
S9,1.8787709558852996,1.2981678620733397,1.5884694089793197,2.3201853508094237,1.9160962705271318,2.1181408106682778,-10.361182572942822,-4.274646089213158,-7.31791433107799,99,TorchMLPRegressor
S10,1.3155442476272583,0.8918651938438416,1.10370472073555,1.4627057965891461,1.167327296452913,1.3150165465210297,0.08799272775650024,0.8029915690422058,0.445492148399353,103,TorchTransformerRegressor
S11,0.8355122208595276,0.8046051263809204,0.820058673620224,0.9282153358552081,0.9570995072916453,0.9426574215734267,0.437866747379303,0.6576328873634338,0.5477498173713684,102,TorchTransformerRegressor
S13,2.025197744369507,1.369088888168335,1.697143316268921,2.462851225305642,1.8293299820042561,2.146090603654949,-0.7981213331222534,0.5150575637817383,-0.14153188467025757,102,TorchTransformerRegressor
S14,1.7622753381729126,0.7730513215065002,1.2676633298397064,2.0035045436791425,0.9743617169329363,1.4889331303060394,-1.0952224731445312,0.765628457069397,-0.16479700803756714,102,TorchTransformerRegressor
S15,1.2157198190689087,2.6044230461120605,1.9100714325904846,1.4297617074854294,2.8809758980672053,2.1553688027763176,-1.1307225227355957,-3.495845317840576,-2.313283920288086,78,TorchTransformerRegressor
S16,0.42342609167099,0.8749920725822449,0.6492090821266174,0.6630964320480159,1.0207752224218554,0.8419358272349357,0.8575923442840576,0.8405958414077759,0.8490940928459167,99,TorchTransformerRegressor
