subject,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,cohen_kappa
S10,0.8058252427184466,0.7736318407960199,0.7804774083546462,0.7736318407960199,0.8029283473625838,0.5617021276595745
S11,0.8137254901960784,0.773989898989899,0.7855008301051467,0.773989898989899,0.8083856896383346,0.5733157199471599
S13,0.9803921568627451,0.9714285714285714,0.9779411764705883,0.9714285714285714,0.9802479815455594,0.9559014267185474
S14,0.9901960784313726,0.9925373134328358,0.9891983479826326,0.9925373134328358,0.9902282632845576,0.9783989834815756
S15,0.7227722772277227,0.7846153846153846,0.7227450980392156,0.7846153846153846,0.7235332945059212,0.4850691915513474
S16,0.8585858585858586,0.8221719457013574,0.8356261859582543,0.8221719457013574,0.8548626684300308,0.6726499763816722
S17,0.96,0.9505208333333333,0.956043956043956,0.9505208333333333,0.9597362637362638,0.9121265377855887
S2,0.6041666666666666,0.6984126984126984,0.6013986013986015,0.6984126984126984,0.5910183566433567,0.3114382785956965
S3,0.9797979797979798,0.9779017857142858,0.9779017857142858,0.9779017857142858,0.9797979797979798,0.9558035714285714
S4,0.8686868686868687,0.8106060606060606,0.8363636363636364,0.8106060606060606,0.8606060606060606,0.6776859504132231
S5,0.8686868686868687,0.8106060606060606,0.8363636363636364,0.8106060606060606,0.8606060606060606,0.6776859504132231
S6,0.9696969696969697,0.9699095022624434,0.9666329625884732,0.9699095022624434,0.9697991032672529,0.9332734217029881
S7,0.7878787878787878,0.7472850678733032,0.7555555555555555,0.7472850678733032,0.7833894500561166,0.5125439624853458
S8,0.65,0.7175824175824176,0.64996499649965,0.7175824175824176,0.648914891489149,0.36131386861313863
S9,0.8888888888888888,0.8939393939393939,0.8792281246534324,0.8939393939393939,0.8906140253595062,0.7591240875912408
